User ID,Studio Profile ID,Classification,Completeness Score,Reasons,Recommended Action,Metadata
i95xynd1vgqg1n0vwky1salc,cmfpsfq5a001bzjd0b6rvexfs,NEEDS_UPDATE,65,"Missing key fields: phone, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""services""]}"
orhvaoc93rsvv18gm73snomk,xtbyvet4kez65ahpovtpek7r,NEEDS_UPDATE,75,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
zkzr7pkaanajhpk1fpvratsy,i67bzg453a03z2pyqxmyf8fn,NEEDS_UPDATE,70,"Missing key fields: phone, services; URL issues: twitter_url should be migrated to x_url",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
jn8ro7soxaesj6yzgsgme0o5,xl72fhv5dcxml3dfkr5w7ieb,NEEDS_UPDATE,75,"Missing key fields: phone, services; URL issues: twitter_url should be migrated to x_url",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
k82tjx37sy3c7m7ktsamta2i,b623uvfi0kebtcqo47l540gv,NEEDS_UPDATE,80,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
hwo4fxsc15phgbe7l7vk4s9f,bleglsd6g6y6bba56n90mgqc,NEEDS_UPDATE,65,"Missing key fields: phone, services; URL issues: twitter_url should be migrated to x_url",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
vcf5bkyo7v41qbw11a6ygr1e,kuxu005etusl34l8dn0v3lqg,NEEDS_UPDATE,75,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
rj4k8kpn1zn17jcy55kyd777,df31lvawiimdi4ylv6p3mevn,NEEDS_UPDATE,70,"Missing key fields: phone, services; URL issues: twitter_url should be migrated to x_url",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
k359q52xka2593zs16f0lb2s,u8bbyqpnukir1alu41q6wb09,NEEDS_UPDATE,85,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
qatsp4jnql9owjxbp1fox326,cmfpsfq5m001dzjd0z3afl2uu,NEEDS_UPDATE,70,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
tn1g5zj5h9hkr10axydz2zyv,wxbc1jnreawl67gofasyk9wj,EXCEPTION,60,"Missing key fields: coordinates, website, services; Has city/address but missing coordinates",Geocode address to get coordinates,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""coordinates"",""website"",""services""],""geodata_issue"":""address_no_coords""}"
k3ora6imo331406yrsq844m7,sace9qntuvdoy3yqnazmvwh6,NEEDS_UPDATE,65,"Missing key fields: phone, services; URL issues: twitter_url should be migrated to x_url",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
wo5yav3729aufxa7il7uluhl,unbukoev33o5oj0kl1hqg79w,NEEDS_UPDATE,75,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
r9zerwoijytkban1ram6wal8,yikwz3xeamngrt9kgq6u0rhl,NEEDS_UPDATE,70,"Missing key fields: phone, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""services""]}"
rxa2pmavew6e1u2cff7g99xv,hxwjidwr2d8r84cchkq6wxre,EXCEPTION,50,"Missing key fields: coordinates, website, services; Has city/address but missing coordinates",Geocode address to get coordinates,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""coordinates"",""website"",""services""],""geodata_issue"":""address_no_coords""}"
voa3ymen8z43f184jfqpx4tq,ijaltsrzmnpelx71pzwvjyq4,NEEDS_UPDATE,70,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
rym65dzf0e208k0oujlz48ig,uec6orgakdrzbkgu0dtdml8c,EXCEPTION,55,"Missing key fields: coordinates, website, services; Has city/address but missing coordinates",Geocode address to get coordinates,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""coordinates"",""website"",""services""],""geodata_issue"":""address_no_coords""}"
wjsncpnt333s780m3y7yi2dg,cmfpsfq60001fzjd0naw7sy99,EXCEPTION,30,"Missing key fields: coordinates, about/description, phone, website, social_links, services; Has city/address but missing coordinates",Geocode address to get coordinates,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""coordinates"",""about/description"",""phone"",""website"",""social_links"",""services""],""geodata_issue"":""address_no_coords""}"
m2q3seu6gnmr2bjqh8z8tq82,yc2dyg764o63mg1zrvh9t4gp,NEEDS_UPDATE,80,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
ife53lvpu1zc8p5suvgyl3bv,a6tfs0eyczok9bswr6p0929x,EXCEPTION,65,"Missing key fields: city, services; URL issues: twitter_url should be migrated to x_url; Has coordinates but missing city",Reverse geocode coordinates to fill city,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""city"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""],""geodata_issue"":""coords_no_city""}"
z0lkn5p3recsguu6yu639irh,h7m3obtpgc3shm03r6ykez84,NEEDS_UPDATE,75,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
ragzidds7j7atrq05f36au5o,cmfpsfq6c001hzjd0yrfu8kcq,EXCEPTION,30,"Missing key fields: coordinates, about/description, phone, website, social_links, services; Has city/address but missing coordinates",Geocode address to get coordinates,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""coordinates"",""about/description"",""phone"",""website"",""social_links"",""services""],""geodata_issue"":""address_no_coords""}"
s1a6x82pk8wkbfmtbh558z2m,begjsd5ylz95olrlz9ct545h,NEEDS_UPDATE,75,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
di0xiomt3bf2dngjbvcg928q,qsk7aqrgwr52yrn72idb2sgl,NEEDS_UPDATE,70,"Missing key fields: social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""social_links"",""services""]}"
dc5kb1knc7eu0g185o0u1llh,favaymc4z6tprjjlg34ejyh7,NEEDS_UPDATE,75,"Missing key fields: phone, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""services""]}"
y3owtrvx4wvkv0un4qq105fp,byht52jndp6utliw5zmt1nou,NEEDS_UPDATE,75,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
ay1rmsigyhzdrp1iwml5v2vz,mb0cupgmkjn6xx4zxap6j89s,NEEDS_UPDATE,70,"Missing key fields: social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""social_links"",""services""]}"
sy5dude4eifuz7mgtcwonnn1,cmfpsfq6o001jzjd0vhkttj08,NEEDS_UPDATE,65,"Missing key fields: phone, services; URL issues: twitter_url should be migrated to x_url",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
yut7tugv0bxmer0wtavtdcyu,b4pm9cmk6tmhd93f0wn8sl44,NEEDS_UPDATE,80,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
phcfbtajctk43h93o53fdgf5,mwzcgn037o992nhgnqsxjnks,NEEDS_UPDATE,70,"Missing key fields: phone, services; URL issues: twitter_url should be migrated to x_url",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
euq3dbrne4nmjo35h2qs6awk,hilxo0y5mhskiqo4jdgvesyy,NEEDS_UPDATE,75,"Missing key fields: phone, services; URL issues: twitter_url should be migrated to x_url",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
ebb1hbclzu10vgiyykhiz468,cunqztzl230smwp54h35ryhv,NEEDS_UPDATE,75,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
d8dnicucbv8joroti547p421,up81i7cbok4qdk4yyjarh2vk,NEEDS_UPDATE,75,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
d1u1ycmrx9npaal7n9xqe575,vhv53o169mlupq0lix08dalb,EXCEPTION,65,"Missing key fields: city, services; URL issues: twitter_url should be migrated to x_url; Has coordinates but missing city",Reverse geocode coordinates to fill city,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""city"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""],""geodata_issue"":""coords_no_city""}"
knr3usvmaf1xg13gr5m5g5xg,ha7ttdyiqns8frik9iasivad,EXCEPTION,65,"Missing key fields: city, services; URL issues: twitter_url should be migrated to x_url; Has coordinates but missing city",Reverse geocode coordinates to fill city,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""city"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""],""geodata_issue"":""coords_no_city""}"
l7b7br1uc4xqhuaal8xtcfyk,regs8pceeqi0aigwfrg4jq6r,NEEDS_UPDATE,80,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
koap9qtuf8tg67ynkcysg3c8,cpopekdmgqs36x3ndc1qqxyw,NEEDS_UPDATE,70,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
waq8c0rn1qgf89amk7noqzbs,x3n9q59ckeo6ybuz357unoa5,NEEDS_UPDATE,80,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
eno84ifi1jcl5bweu1gn032m,j0qi9e1a92lorg5g22idd58u,NEEDS_UPDATE,70,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
vhg5ysh28i9dyoa9mqhi0br2,m837pemx6u2z4tmhx35gjgq9,NEEDS_UPDATE,75,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
oeydzp8gj5x4ggvdobucgoug,ru1duutvxriasnugtcm53sy9,NEEDS_UPDATE,80,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
xpy3azuwzwyj0hzuu213pabp,a9j83dy6vndngztlz3aoeprb,NEEDS_UPDATE,85,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
sw5713btgg011z5gk7chejgm,ccj200mvs8tfdpo3w8hlcjgd,EXCEPTION,55,"Missing key fields: city, phone, services; Has coordinates but missing city",Reverse geocode coordinates to fill city,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""city"",""phone"",""services""],""geodata_issue"":""coords_no_city""}"
ugyo7cc1cy4jufqnl04iiv1a,b5jh88j8yzondvdqs2razg9y,NEEDS_UPDATE,80,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
slu2unrctl0zc3ncko1iklvm,tgvgzp0oo6cq52ugqen6b7i1,NEEDS_UPDATE,55,"Missing key fields: phone, website, social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""website"",""social_links"",""services""]}"
